name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Heathrow Airport,07/08/2019,24.8,14.5,18.8,24.8,14.5,18.7,13,70.58,3.1,,12.5,,,,51.9,29.5,234.6,1006.6,58.1,36.8,237.4,13.7,5,,2019-08-07T05:34:12,2019-08-07T20:40:01,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,08/08/2019,23.8,14,19.3,23.8,14,19.2,13.3,70,0,,0,,,,,18.3,195.5,1009.7,63.3,39,266.4,15.3,6,,2019-08-08T05:35:45,2019-08-08T20:38:13,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,09/08/2019,24.3,17.6,20.3,24.3,17.6,20.3,16.3,79.16,5.26,,12.5,,,,72.2,40.6,174.2,1001.2,62.5,25.1,235.6,13.6,7,,2019-08-09T05:37:18,2019-08-09T20:36:23,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,10/08/2019,22.8,16.8,19.1,22.8,16.8,19.1,13.3,70.05,6.23,,16.67,,,,77.7,51.8,216.7,1003.7,59.5,20,239.7,13.8,6,,2019-08-10T05:38:52,2019-08-10T20:34:31,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,11/08/2019,23.1,15.1,18.6,23.1,15.1,18.6,11.6,65.1,0,,0,,,,50,31.6,222.5,1011.1,28.4,31.2,299.7,17.3,6,,2019-08-11T05:40:26,2019-08-11T20:32:39,0.43,Partially cloudy,Partly cloudy throughout the day.,wind,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,12/08/2019,19,13.5,15.8,19,13.5,15.7,10.6,72.57,9.64,,12.5,,,,,16.5,281.7,1014.4,63.7,37.9,160.7,9.3,6,,2019-08-12T05:42:00,2019-08-12T20:30:45,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,13/08/2019,22.6,10.1,16.6,22.6,10.1,16.6,7.9,60.76,0,,0,,,,,22.3,259.2,1017.4,39.1,49.1,387.6,22.3,9,,2019-08-13T05:43:34,2019-08-13T20:28:49,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,14/08/2019,17.3,14,15.7,17.3,14,15.7,14.1,90.32,11.02,,8.33,,,,38.9,24.1,197.1,1012.8,79.2,21.7,68.8,3.7,1,,2019-08-14T05:45:09,2019-08-14T20:26:53,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,15/08/2019,23.1,14.8,18.5,23.1,14.8,18.5,11.9,68.61,1,,8.33,,,,50,29.6,263.3,1011.9,47.1,40.3,308.1,17.7,7,,2019-08-15T05:46:43,2019-08-15T20:24:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,16/08/2019,18.8,12.8,16,18.8,12.8,15.9,13.5,85.6,2.21,,8.33,,,,50,29.4,198.8,1011.8,70.8,23.9,105.4,5.7,3,,2019-08-16T05:48:18,2019-08-16T20:22:56,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,17/08/2019,22.8,15.2,18.6,22.8,15.2,18.6,13.8,75.36,3.4,,8.33,,,,46.4,29.5,224.6,1004.5,53.4,30.6,322,17.4,8,,2019-08-17T05:49:53,2019-08-17T20:20:56,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,18/08/2019,22.1,14.3,17,22.1,14.3,16.9,12.4,76.03,3.19,,8.33,,,,50,27.7,227.1,1005.3,74.5,31.4,275.9,14.9,8,,2019-08-18T05:51:29,2019-08-18T20:18:54,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,19/08/2019,21.8,12.2,16.6,21.8,12.2,16.6,10.3,68.9,7.81,,12.5,,,,51.8,33.4,240.4,1013.7,34.9,33.3,309.7,16.7,7,,2019-08-19T05:53:04,2019-08-19T20:16:52,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,20/08/2019,22.1,11.1,16.6,22.1,11.1,16.6,8.2,61.34,0.2,,4.17,,,,,24.1,250.4,1022.5,20.4,33.2,367.8,19.9,7,,2019-08-20T05:54:39,2019-08-20T20:14:48,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,21/08/2019,22.5,11,16.9,22.5,11,16.9,10,65.47,0,,0,,,,40.7,20.5,193.3,1026.5,22.3,28.1,341.9,13.5,8,,2019-08-21T05:56:15,2019-08-21T20:12:44,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,22/08/2019,24.1,12.3,18.3,24.1,12.3,18.3,12.1,69.49,0,,0,,,,,20.5,221.6,1024.7,38.4,30.3,343.1,18.5,7,,2019-08-22T05:57:50,2019-08-22T20:10:39,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,23/08/2019,27.1,13.8,20.4,27.3,13.8,20.4,14,69.49,0,,0,,,,0,11.1,202.3,1024.2,1.4,34.8,417.4,21,7,,2019-08-23T05:59:25,2019-08-23T20:08:32,0.75,Clear,Clear conditions throughout the day.,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,24/08/2019,29.8,13.1,21.7,28.7,13.1,21.5,12.5,60.95,0,,0,,,,0,20.4,140.8,1019.2,23.4,26.7,376.6,20.3,8,,2019-08-24T06:01:01,2019-08-24T20:06:25,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,25/08/2019,33.1,16.5,24.7,31.9,16.5,24.2,12.7,51.99,0,,0,,,,5.4,16.5,123.6,1017.7,24.1,25.8,337.8,15.8,7,,2019-08-25T06:02:36,2019-08-25T20:04:17,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,26/08/2019,32.8,17,24.8,31.8,17,24.5,13.8,53.8,0,,0,,,,5.4,20.5,161.7,1017.5,0.4,28,380.2,20.5,7,,2019-08-26T06:04:12,2019-08-26T20:02:08,0.9,Clear,Clear conditions throughout the day.,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,27/08/2019,33,16.6,24.5,32.3,16.6,24.3,14.6,57.27,0,,0,,,,,18.3,205.2,1014.2,9.6,23.2,345.5,18.7,7,,2019-08-27T06:05:47,2019-08-27T19:59:59,0.94,Clear,Clear conditions throughout the day.,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,28/08/2019,25.6,18.1,20.5,25.6,18.1,20.5,13.8,67.16,0.4,,8.33,,,,,24.1,231.7,1013.7,82.8,35.5,246.5,12.4,6,,2019-08-28T06:07:23,2019-08-28T19:57:49,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,29/08/2019,23.3,11.2,17.8,23.3,11.2,17.7,10.9,66.83,2,,4.17,,,,29.5,22.3,246.3,1019.2,39.7,42.7,321,17.3,7,,2019-08-29T06:08:58,2019-08-29T19:55:38,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,30/08/2019,24.1,13.3,18.2,24.1,13.3,18.2,11.8,68.66,0,,0,,,,48.2,25.9,205,1020.6,22.7,32.3,312.4,15.7,6,,2019-08-30T06:10:34,2019-08-30T19:53:26,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,31/08/2019,24.1,12.5,17.2,24.1,12.5,17.2,11.5,70.84,0.4,,8.33,,,,59.3,29.5,230,1012.7,29.7,36.1,283.3,14.3,7,,2019-08-31T06:12:09,2019-08-31T19:51:14,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,01/09/2019,20.1,11.6,15.8,20.1,11.6,15.7,6.8,58.11,0,,0,,,,51.8,24.1,282.1,1017.7,40.4,45.2,323.7,16.3,6,,2019-09-01T06:13:45,2019-09-01T19:49:01,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,02/09/2019,22.6,8.8,15.9,22.6,7.7,15.8,8,61.22,0,,0,,,,,27.7,248.5,1023.6,49.1,37.7,301.1,15.2,7,,2019-09-02T06:15:20,2019-09-02T19:46:47,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,03/09/2019,21.5,15.3,18,21.5,15.3,17.9,11.6,66.9,0,,0,,,,38.9,27.7,237.1,1022.8,84.4,41.3,193,9.7,5,,2019-09-03T06:16:56,2019-09-03T19:44:33,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,04/09/2019,20.6,14.3,17.2,20.6,14.3,17.2,10.9,69.65,8.19,,8.33,,,,55.4,33.4,244.6,1015.8,60.8,36.4,321.5,16.2,8,,2019-09-04T06:18:31,2019-09-04T19:42:19,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,05/09/2019,18.3,12.1,15,18.3,12.1,14.9,6.2,57.36,0,,0,,,,31.7,20.5,304.2,1024.6,37.9,40.3,327.1,16.5,7,,2019-09-05T06:20:07,2019-09-05T19:40:04,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,06/09/2019,18.8,9.3,13.9,18.8,8,13.8,9.9,77.34,0.78,,4.17,,,,53.6,31.6,240.4,1022.6,42.2,31.7,117.9,5.9,3,,2019-09-06T06:21:42,2019-09-06T19:37:49,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,07/09/2019,17.3,11.6,14.4,17.3,11.6,14.3,7.7,65.63,0,,0,,,,,18.4,227.1,1023.1,71.1,37.1,182.2,9.2,4,,2019-09-07T06:23:17,2019-09-07T19:35:33,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,08/09/2019,18.5,6.6,12.8,18.5,6.2,12.5,4.9,62.25,0.2,,4.17,,,,,12.9,259.8,1023.7,25.8,37.8,322.7,16.3,7,,2019-09-08T06:24:53,2019-09-08T19:33:17,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,09/09/2019,15.8,12.3,13.9,15.8,12.3,13.9,9.8,76.74,2.34,,8.33,,,,,18.3,173.8,1013.8,89.1,33.6,86.2,4.3,2,,2019-09-09T06:26:28,2019-09-09T19:31:00,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,10/09/2019,20.1,10.6,15.5,20.1,10.6,15.4,10.3,72.8,0,,0,,,,,16.5,274.1,1018.4,56.7,30.2,238.3,12,6,,2019-09-10T06:28:03,2019-09-10T19:28:43,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,11/09/2019,21.3,13.5,17.5,21.3,13.5,17.4,12.9,74.47,0.6,,8.33,,,,50,31.6,236.3,1020.1,81.6,40.4,34.3,0.4,1,,2019-09-11T06:29:39,2019-09-11T19:26:26,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,12/09/2019,24.8,12.7,18.5,24.8,12.7,18.5,14.2,77.37,0.2,,4.17,,,,,27.7,231.7,1026.7,62.9,36.5,54.5,0.4,1,,2019-09-12T06:31:14,2019-09-12T19:24:09,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,13/09/2019,22.5,13.5,17.6,22.5,13.5,17.6,8.5,58.86,0.4,,4.17,,,,,14.7,135.8,1033.6,28,38.5,357.8,18,7,,2019-09-13T06:32:50,2019-09-13T19:21:51,0.5,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,14/09/2019,23.5,9.6,16.6,23.5,9.6,16.6,7,58.67,0,,0,,,,,12.8,163,1032.4,0.2,34.1,365.4,17.1,7,,2019-09-14T06:34:25,2019-09-14T19:19:33,0.5,Clear,Clear conditions throughout the day.,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,15/09/2019,26.3,10.1,18,26.3,10.1,18,11.4,67.46,0,,0,,,,,14.7,269.3,1024.5,2.8,36.8,354.4,16.6,6,,2019-09-15T06:36:01,2019-09-15T19:17:15,0.51,Clear,Clear conditions throughout the day.,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,16/09/2019,20,15.4,17.1,20,15.4,17.1,14.2,83.64,0.6,,8.33,,,,,14.7,201.7,1022.1,88.7,19.3,90.6,4.2,2,,2019-09-16T06:37:36,2019-09-16T19:14:57,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,17/09/2019,19.8,9.6,14.9,19.8,8.7,14.8,7.2,62.29,0,,0,,,,,14.8,194.2,1025.2,15.5,33.3,359.2,16.8,7,,2019-09-17T06:39:12,2019-09-17T19:12:39,0.55,Clear,Clear conditions throughout the day.,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,18/09/2019,19.6,8,13.9,19.6,6.8,13.8,5.3,58.55,0,,0,,,,,11.2,93.7,1029.5,0,28,347.9,16.3,6,,2019-09-18T06:40:48,2019-09-18T19:10:21,0.59,Clear,Clear conditions throughout the day.,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,19/09/2019,21.8,8.3,14.8,21.8,8.3,14.8,7.8,65.47,0,,0,,,,,20.5,145.4,1030.9,0.1,30.2,334.7,15.7,6,,2019-09-19T06:42:24,2019-09-19T19:08:02,0.63,Clear,Clear conditions throughout the day.,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,20/09/2019,22,10,15.6,22,10,15.5,8.4,66.03,0,,0,,,,,24.1,74.1,1025.5,0,26,342.8,16,6,,2019-09-20T06:44:00,2019-09-20T19:05:44,0.67,Clear,Clear conditions throughout the day.,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,21/09/2019,26.3,12.3,18.2,26.3,12.3,18.2,8.4,54.85,0,,0,,,,,24.1,87.5,1012.7,0,31.3,325,14,6,,2019-09-21T06:45:36,2019-09-21T19:03:26,0.72,Clear,Clear conditions throughout the day.,clear-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,22/09/2019,21.8,15.1,18,21.8,15.1,17.9,14.3,79.51,2.02,,12.5,,,,,22.2,155,1004.3,67.5,24.4,90.7,4.2,2,,2019-09-22T06:47:12,2019-09-22T19:01:07,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,23/09/2019,19.1,13.6,15.8,19.1,13.6,15.8,12.9,83.52,1.2,,8.33,,,,38.9,24.1,192.1,1009.7,66.7,22,162.8,7.6,4,,2019-09-23T06:48:48,2019-09-23T18:58:49,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,24/09/2019,19.8,14.8,16.9,19.8,14.8,16.8,15.3,90.67,26.45,,16.67,,,,45.5,25.9,190,1002,70.9,19.9,155.1,6.7,5,,2019-09-24T06:50:25,2019-09-24T18:56:31,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,25/09/2019,22.1,14.8,17.2,22.1,14.8,17.1,14.2,83.44,4.2,,12.5,,,,51.8,27.7,218.8,1000.4,76.6,30.9,178.8,8.4,4,,2019-09-25T06:52:01,2019-09-25T18:54:13,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,26/09/2019,20,14.1,16.9,20,14.1,16.8,13.9,83.44,4.35,,12.5,,,,53.6,31.6,216.5,1002.8,66.2,22,132.8,5.7,3,,2019-09-26T06:53:38,2019-09-26T18:51:55,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,27/09/2019,18.5,13.1,15.3,18.5,13.1,15.3,11.9,80.49,8.94,,16.67,,,,59.4,33.5,213.8,1004,29.6,14.6,187.6,8.8,4,,2019-09-27T06:55:15,2019-09-27T18:49:37,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,28/09/2019,19,12.1,15.4,19,12.1,15.4,11.2,77.12,1,,8.33,,,,53.6,38.8,221.5,1008.2,68.3,22.3,130.2,5.6,3,,2019-09-28T06:56:52,2019-09-28T18:47:20,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,29/09/2019,19.5,13.5,16.2,19.5,13.5,16.1,14.2,88.46,12.29,,16.67,,,,57.7,35.2,230.4,997.8,77.9,29.4,112,4.8,3,,2019-09-29T06:58:30,2019-09-29T18:45:02,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,30/09/2019,17.3,10.3,14.1,17.3,10.3,14,11.8,86.82,3,,8.33,,,,29.5,20.5,211.7,1008.9,67,31.6,127.3,5.5,3,,2019-09-30T07:00:07,2019-09-30T18:42:45,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,01/10/2019,20.3,11.3,15.8,20.3,11.3,15.8,13.6,87.33,10.09,,12.5,,,,42.5,20.5,180.5,999.9,68.3,21.1,184.4,7.3,4,,2019-10-01T07:01:45,2019-10-01T18:40:28,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,02/10/2019,13.9,6.6,10.3,13.9,6.6,10.2,4.7,69.78,4.18,,8.7,,,,16.6,16.6,262.1,1017,20.8,39.3,246.3,10.6,6,,2019-10-02T07:03:23,2019-10-02T18:38:12,0.09,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,03/10/2019,14.3,4.3,9.3,14.3,3.5,9.1,6,81.31,0,,0,,,,38.9,24.1,174.2,1017.2,53.7,21.4,104.4,4.9,2,,2019-10-03T07:05:01,2019-10-03T18:35:56,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,04/10/2019,15.3,11.6,13.4,15.3,11.6,13.4,11.3,87.47,2.12,,12.5,,,,37.1,31.6,253.8,1005.3,65.3,16.2,93.8,4.4,2,,2019-10-04T07:06:40,2019-10-04T18:33:40,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,05/10/2019,15.8,11.3,13.4,15.8,11.3,13.4,10.4,82.48,0,,0,,,,,14.8,114.2,1013.8,94.4,25.4,103.8,4.5,2,,2019-10-05T07:08:18,2019-10-05T18:31:25,0.24,Overcast,Cloudy skies throughout the day.,cloudy,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,06/10/2019,16.6,11.6,14.2,16.6,11.6,14.1,10.5,80.29,19.71,,16.67,,,,57.6,27.7,243.8,1011,70.3,16.9,178.3,7.7,4,,2019-10-06T07:09:57,2019-10-06T18:29:11,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,07/10/2019,15.1,10.3,13.1,15.1,10.3,13.1,11.4,89.49,2,,16.67,,,,35.3,22.3,177.5,1014.4,83.3,24.6,70.6,2,2,,2019-10-07T07:11:37,2019-10-07T18:26:56,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,08/10/2019,17.5,11.3,13.9,17.5,11.3,13.8,10.9,82.68,3.61,,8.33,,,,50,31.6,234.2,1007.1,55.8,17.6,165.7,7.2,4,,2019-10-08T07:13:16,2019-10-08T18:24:43,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,09/10/2019,15.1,9.8,12.2,15.1,7.8,12.1,7.7,74.46,0.4,,8.33,,,,53.6,35.2,240.4,1005.3,68.3,28.9,224.1,9.7,4,,2019-10-09T07:14:56,2019-10-09T18:22:29,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,10/10/2019,17.3,8.6,13,17.3,5.9,12,9.1,78.71,0.2,,4.17,,,,48.2,29.5,234.2,1010.9,42.5,25.3,221.5,8.8,5,,2019-10-10T07:16:36,2019-10-10T18:20:17,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,11/10/2019,16.8,12.6,15.5,16.8,12.6,15.4,13.4,87.45,7,,16.67,,,,55.4,35.2,220.9,1006.7,81.7,22.7,70.5,2.8,2,,2019-10-11T07:18:17,2019-10-11T18:18:05,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,12/10/2019,12.6,10.6,11.7,12.6,10.6,11.6,10.8,94.57,14.99,,16.67,,,,,16.5,194.6,1008,89.5,13.3,60.2,2.4,1,,2019-10-12T07:19:57,2019-10-12T18:15:54,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,13/10/2019,17.1,11,13.5,17.1,11,13.5,11.5,87.84,10.43,,12.5,,,,51.8,33.4,165,1004.4,72.1,24.5,74.9,3,2,,2019-10-13T07:21:38,2019-10-13T18:13:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,14/10/2019,15.6,10.3,12.7,15.6,10.3,12.7,11.6,92.88,7.8,,12.5,,,,,20.5,108.3,1006,90,18.8,39.1,1.5,1,,2019-10-14T07:23:20,2019-10-14T18:11:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,15/10/2019,16.8,10.8,12.9,16.8,10.8,12.9,10.3,84.85,4.99,,12.5,,,,,25.9,217.7,1003.9,72.8,21.8,167.8,6.6,4,,2019-10-15T07:25:01,2019-10-15T18:09:24,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,16/10/2019,15.3,10.1,13.1,15.3,10.1,13.1,9.6,80.65,0.8,,8.33,,,,44.6,27.7,212.5,1003.1,64.6,22.8,140.8,5.6,3,,2019-10-16T07:26:43,2019-10-16T18:07:16,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
Heathrow Airport,17/10/2019,15.3,8.6,11.6,15.3,8,11.4,9.3,85.9,7,,12.5,,,,,22.3,177.9,1005.5,63.6,23.1,117.5,4.7,2,,2019-10-17T07:28:26,2019-10-17T18:05:09,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03660099999,03672099999,03768099999,03781099999,D4121,03772099999,03770099999"
